Date,Open,High,Low,Close,Volume,Name
2024-12-09,188486.328125,190361.81397699003,187548.58519900497,188486.328125,774548.0,HyundaiMotor
2024-12-10,192706.17588331355,198332.6335733373,191299.5614608076,197394.890625,619392.0,HyundaiMotor
2024-12-11,195050.52272727274,197863.75142045453,194581.6512784091,195988.265625,335301.0,HyundaiMotor
2024-12-12,197394.8976433215,199739.25509751774,196457.15466164303,198332.640625,625351.0,HyundaiMotor
2024-12-13,198801.52093023257,202552.4930232558,195988.2918604651,201614.75,528172.0,HyundaiMotor
2024-12-16,202083.62492594786,202552.4964454976,197394.90973045022,197863.78125,469448.0,HyundaiMotor
2024-12-17,196926.00635593222,199270.3635744552,192706.1633625908,193643.90625,715553.0,HyundaiMotor
2024-12-18,194581.65740473443,203490.21521362587,194581.65740473443,203021.34375,712305.0,HyundaiMotor
2024-12-19,199739.2429245283,200676.9858490566,197394.88561320756,198801.5,631880.0,HyundaiMotor
2024-12-20,197394.890625,198332.6335733373,193175.0473574822,197394.890625,704962.0,HyundaiMotor
2024-12-23,199270.39244186046,203021.36453488373,198801.52093023257,201614.75,468339.0,HyundaiMotor
2024-12-24,201614.7293591224,203490.21521362587,199739.24350461893,203021.34375,351647.0,HyundaiMotor
2024-12-26,203959.078125,205834.56390086206,201614.7209051724,203959.078125,460871.0,HyundaiMotor
2024-12-27,203490.23604651162,203959.10755813954,200208.13546511627,201614.75,391681.0,HyundaiMotor
2024-12-30,200208.11438679244,203490.2146226415,198801.5,198801.5,387750.0,HyundaiMotor
2025-01-02,198801.51211583926,202552.4840425532,197394.8976433215,198332.640625,437773.0,HyundaiMotor
2025-01-03,198332.6355633803,201614.73591549296,197863.76408450704,199739.25,456107.0,HyundaiMotor
2025-01-06,199739.25509751774,200208.12658835697,194112.79720744683,198332.640625,782307.0,HyundaiMotor
2025-01-07,198332.65276954975,200677.0103672986,197394.90973045022,197863.78125,511955.0,HyundaiMotor
2025-01-08,196457.13777078455,202083.59517710772,195988.26632025762,200208.109375,603411.0,HyundaiMotor
2025-01-09,201614.73591549296,205834.57922535212,199739.25,199739.25,866529.0,HyundaiMotor
2025-01-10,201614.7486863938,212867.66489214601,201614.7486863938,211929.921875,1951806.0,HyundaiMotor
2025-01-13,211461.03945312498,211929.91093749998,204896.83867187498,206303.453125,867629.0,HyundaiMotor
2025-01-14,207241.19453828828,210523.29490427926,205834.5800957207,208178.9375,547856.0,HyundaiMotor
2025-01-15,208178.9426020408,210054.42857142855,206772.328125,206772.328125,492913.0,HyundaiMotor
2025-01-16,209116.67487157532,210054.41780821918,204427.96018835614,205365.703125,435312.0,HyundaiMotor
2025-01-17,203959.09851507092,204427.97000591017,197863.76913416077,198332.640625,813817.0,HyundaiMotor
2025-01-20,197863.77945143884,198801.52248201438,194581.67884442446,195519.421875,571176.0,HyundaiMotor
2025-01-21,197394.8777996368,199739.23501815982,193643.90625,193643.90625,833996.0,HyundaiMotor
2025-01-22,194581.67884442446,196926.0364208633,193643.93581384892,195519.421875,832710.0,HyundaiMotor
2025-01-23,195050.52272727274,200208.10866477274,192706.16548295453,195988.265625,1032782.0,HyundaiMotor
2025-01-24,195050.5256097561,195519.39706554878,190361.81105182925,192237.296875,1077548.0,HyundaiMotor
2025-01-31,191768.4324560073,194581.6612939927,187548.5891990291,193175.046875,986621.0,HyundaiMotor
2025-02-03,188486.31961633664,190830.67682549506,187548.57673267327,189424.0625,911137.0,HyundaiMotor
2025-02-04,192237.2998289801,195519.4000699627,188486.328125,188486.328125,841947.0,HyundaiMotor
2025-02-05,188955.20858801957,193643.92344132028,188486.3371026895,191768.4375,710413.0,HyundaiMotor
2025-02-06,193175.04484029484,194112.7877764128,190361.81603194104,190830.6875,605308.0,HyundaiMotor
2025-02-07,190830.69770885288,191768.44069513716,187548.59725685787,188017.46875,834221.0,HyundaiMotor
2025-02-10,187079.7117916249,188486.326165998,185391.77454237713,186985.9375,992303.0,HyundaiMotor
2025-02-11,187079.7117916249,189892.9405403711,186141.96887537613,186985.9375,842452.0,HyundaiMotor
2025-02-12,186610.85933556285,188017.4738531676,185766.890625,185766.890625,567219.0,HyundaiMotor
