Date,Open,High,Low,Close,Volume,Name
2024-12-09,80759.16655344203,81725.18529211957,78827.12907608696,79986.3515625,3374866.0,KBFinancial
2024-12-10,81145.58035714286,82401.40481505102,80469.3671875,80469.3671875,2698978.0,KBFinancial
2024-12-11,79986.34371340749,82884.39964505269,79599.9362558548,82497.9921875,2355417.0,KBFinancial
2024-12-12,84043.625,85299.4492816092,83077.60632183908,84043.625,2791966.0,KBFinancial
2024-12-13,83174.214375,84043.63125,82111.59375,82111.59375,1694440.0,KBFinancial
2024-12-16,82497.99462544326,83560.61516511525,81338.77221852836,81725.1796875,1548003.0,KBFinancial
2024-12-17,81048.96722267476,82884.40271401066,80855.76348674468,81531.9765625,1655078.0,KBFinancial
2024-12-18,81628.5777128727,84623.23559346331,81628.5777128727,84236.828125,1285529.0,KBFinancial
2024-12-19,82691.20684695052,84913.05002157652,82208.19746116226,83947.03125,1653800.0,KBFinancial
2024-12-20,83174.21186625875,83850.42497086247,82401.39688956877,82884.40625,1727765.0,KBFinancial
2024-12-23,83367.41192528736,84816.43994252874,82981.00445402299,84043.625,720602.0,KBFinancial
2024-12-24,84333.44002890174,84623.24566473988,83077.61560693642,83560.625,417559.0,KBFinancial
2024-12-26,83657.22216739766,83753.82404057018,81918.38845029239,82594.6015625,915276.0,KBFinancial
2024-12-27,81628.584375,82594.60312500001,81435.380625,82111.59375,790972.0,KBFinancial
2024-12-30,82111.59246833535,82787.80558278046,80082.953125,80082.953125,789952.0,KBFinancial
2025-01-02,80082.94381369905,82497.99037020384,80082.94381369905,80565.953125,622880.0,KBFinancial
2025-01-03,82111.59755369928,82787.81071002387,80662.56936157518,80952.375,846012.0,KBFinancial
2025-01-06,82111.59219663743,82884.40718201754,81145.57346491228,82594.6015625,638318.0,KBFinancial
2025-01-07,82787.80499780958,83753.82372590537,82208.1937609521,82691.203125,656321.0,KBFinancial
2025-01-08,82014.99001533294,83270.81436185747,81918.38814252336,82691.203125,732168.0,KBFinancial
