Date,Open,High,Low,Close,Volume,Name
2024-12-09,87068.41980298913,88189.47241847827,85947.3671875,85947.3671875,1163885.0,Kia
2024-12-10,86881.57774986951,89684.2092901879,86881.57774986951,89497.3671875,1426079.0,Kia
2024-12-11,90151.3203125,91085.53088568653,89123.68868199481,90151.3203125,891106.0,Kia
2024-12-12,90431.58140432098,92393.4235628858,90431.58140432098,90805.265625,1672208.0,Kia
2024-12-13,91085.5283591361,92113.1599611366,89777.63359295361,91646.0546875,784619.0,Kia
2024-12-16,91646.05517116998,91739.47622639034,89030.265625,89030.265625,977937.0,Kia
2024-12-17,89123.68216105015,90805.26106974922,89123.68216105015,89403.9453125,1015342.0,Kia
2024-12-18,90151.31695880403,95663.15913555992,90151.31695880403,95102.6328125,2225773.0,Kia
2024-12-19,93421.0518141153,95102.63074676938,92393.42024416004,93981.578125,1674120.0,Kia
2024-12-20,93514.47775135869,94542.109375,92486.84612771739,94542.109375,1253819.0,Kia
2024-12-23,94542.10691278493,95943.42272670961,92953.94899033697,94261.84375,778490.0,Kia
2024-12-24,93981.578125,94822.36759132704,92953.94655504473,93981.578125,588138.0,Kia
2024-12-26,94168.42346938775,96223.68668002916,93047.37080903791,96130.265625,912601.0,Kia
2024-12-27,94448.6858585233,95102.63323835481,93421.0542616452,94261.84375,607220.0,Kia
2024-12-30,93888.15789473684,96317.1052631579,93794.73684210527,94075.0,704616.0,Kia
2025-01-02,94355.26274913878,95569.7364280881,93888.15748800444,94915.7890625,712616.0,Kia
2025-01-03,94822.36842105263,95102.63157894737,92673.68421052632,94075.0,1015616.0,Kia
2025-01-06,94168.41940298508,94635.5246579602,92673.68258706469,93888.15625,784082.0,Kia
2025-01-07,93888.16039669527,94822.37094790617,92580.265625,92580.265625,1128286.0,Kia
2025-01-08,92486.84452351485,94728.94984529703,92393.4234684406,94355.265625,1058728.0,Kia
2025-01-09,94542.10324903195,98746.05052789206,94542.10324903195,96503.9453125,2359171.0,Kia
2025-01-10,97157.89595170454,99586.84335049716,96690.79068270598,98652.6328125,1951844.0,Kia
2025-01-13,97811.84169680977,98465.7890625,96784.2101221537,98465.7890625,1130422.0,Kia
2025-01-14,97811.84452612464,100801.3182843252,97344.7392514058,99680.265625,1300498.0,Kia
2025-01-15,99493.41893302275,100147.3662875121,95943.41900865198,96503.9453125,1177799.0,Kia
2025-01-16,97624.99875332447,97905.26190764023,96223.68298174565,96597.3671875,654359.0,Kia
2025-01-17,95663.15665024631,96223.68295874384,93794.73562192118,94822.3671875,919480.0,Kia
2025-01-20,94822.37090037129,95289.47617574257,94168.42351485149,94355.265625,411505.0,Kia
2025-01-21,95382.89723081683,98372.37099319308,94075.00245977723,94355.265625,1033495.0,Kia
2025-01-22,95196.05588592232,96597.37172330097,94075.00321601941,96223.6875,856499.0,Kia
2025-01-23,95756.57976813534,97157.89556962025,94448.68502008276,95943.421875,730474.0,Kia
2025-01-24,97531.57936946902,97531.57936946902,94355.26356624876,95009.2109375,1296839.0,Kia
2025-01-31,94168.42389705882,96036.84500612745,93607.89756433823,95289.4765625,909716.0,Kia
2025-02-03,93607.8960230229,94075.00129259886,88750.00121943289,89777.6328125,2040413.0,Kia
2025-02-04,92580.26147233712,92673.68252326784,89964.47204627715,90338.15625,1255891.0,Kia
2025-02-05,90992.10730440877,92767.10734422783,90618.4230854995,91646.0546875,923434.0,Kia
2025-02-06,91832.8947368421,92300.0,90805.26315789473,92300.0,563800.0,Kia
2025-02-07,91178.95194300517,92393.42568814766,89964.47819786269,90151.3203125,991140.0,Kia
2025-02-10,87815.79396802325,88843.42559956395,86881.58339389534,88376.3203125,1722666.0,Kia
2025-02-11,87068.4190098614,88843.41896821695,87068.4190098614,87628.9453125,1172529.0,Kia
2025-02-12,87161.84628884951,87909.21474577427,85386.84620365321,85667.109375,1688145.0,Kia
2025-02-13,87628.94941344115,89310.52840005302,87161.84413938229,88096.0546875,2326740.0,Kia
2025-02-14,88189.47368421053,89590.78947368421,87535.52631578948,88750.0,1349332.0,Kia
2025-02-17,88096.0546875,88656.58101637062,86975.00202975875,88096.0546875,1049521.0,Kia
2025-02-18,88096.05139277157,89030.26190595048,87535.52508486422,87722.3671875,883917.0,Kia
2025-02-19,86694.73684210527,89497.36842105263,86694.73684210527,88750.0,1053531.0,Kia
2025-02-20,87909.21421130953,88563.16160714286,87348.68787202382,88282.8984375,1078110.0,Kia
2025-02-21,89497.3730014535,90338.16251816861,88096.05714026163,88376.3203125,960186.0,Kia
2025-02-24,87535.52550381981,88656.578125,87442.10445205479,88656.578125,659841.0,Kia
2025-02-25,87815.79030311159,88096.05346365343,87068.421875,87068.421875,1001392.0,Kia
2025-02-26,87068.4214598831,88002.63199056854,86975.00040681456,87909.2109375,789301.0,Kia
2025-02-27,87535.53079578489,88469.7413699128,87442.10973837209,88376.3203125,841391.0,Kia
2025-02-28,87348.68503554184,88189.47451716737,86881.5797679721,87068.421875,1640049.0,Kia
2025-03-04,86975.00164121114,89964.4753818328,85853.94898847803,87161.84375,1312252.0,Kia
2025-03-05,88376.3153838634,90244.7364279197,88189.47327945777,89590.7890625,1593290.0,Kia
2025-03-06,92486.84335140306,92767.10651307399,90898.68543526786,91552.6328125,1778981.0,Kia
2025-03-07,90338.15707321797,91365.78864282025,89777.63076252582,90431.578125,1138412.0,Kia
2025-03-10,89590.79068080358,91926.31702806122,89590.79068080358,91552.6328125,1190280.0,Kia
2025-03-11,89777.63599625255,92019.74136972814,89777.63599625255,91926.3203125,1137146.0,Kia
2025-03-12,91926.31823915237,92860.52879036327,91178.94979818366,92580.265625,1144714.0,Kia
2025-03-13,92113.15547186256,94635.52382656872,91832.89232133965,93794.734375,2279252.0,Kia
2025-03-14,93421.05056532663,93981.57686871859,92860.52426193468,92953.9453125,1408638.0,Kia
2025-03-17,93140.78947368421,93514.47368421053,91739.47368421053,92300.0,1892886.0,Kia
2025-03-18,93300.0,96400.0,93300.0,96400.0,2228720.0,Kia
2025-03-19,96500.0,97200.0,95500.0,97100.0,1094424.0,Kia
2025-03-20,96700.0,97000.0,95500.0,96000.0,1056834.0,Kia
2025-03-21,95500.0,97400.0,95500.0,95700.0,2448199.0,Kia
2025-03-24,95900.0,99500.0,95800.0,98700.0,1564435.0,Kia
2025-03-25,102900.0,102900.0,100100.0,100800.0,1515074.0,Kia
2025-03-26,102000.0,103000.0,101200.0,101400.0,1181983.0,Kia
2025-03-27,99000.0,100000.0,97400.0,97900.0,1400285.0,Kia
2025-03-28,95200.0,96500.0,94600.0,95300.0,1293885.0,Kia
2025-03-31,93300.0,94100.0,91500.0,92300.0,1230700.0,Kia
2025-04-01,92800.0,93700.0,92000.0,93200.0,656473.0,Kia
2025-04-02,92400.0,93600.0,91800.0,92100.0,931914.0,Kia
2025-04-03,89200.0,91400.0,88400.0,90800.0,1054819.0,Kia
2025-04-04,89500.0,91800.0,88700.0,89700.0,947048.0,Kia
2025-04-07,86100.0,87100.0,84100.0,84600.0,1066394.0,Kia
2025-04-08,85500.0,86600.0,84200.0,84300.0,952615.0,Kia
2025-04-09,83900.0,84200.0,82800.0,83800.0,1002947.0,Kia
2025-04-10,89700.0,89800.0,87000.0,88200.0,1374506.0,Kia
2025-04-11,86100.0,86200.0,81300.0,82000.0,2232779.0,Kia
2025-04-14,82300.0,83800.0,81800.0,83000.0,797192.0,Kia
2025-04-15,85700.0,86800.0,85000.0,85800.0,1128439.0,Kia
2025-04-16,85400.0,86300.0,84600.0,84700.0,583287.0,Kia
2025-04-17,84900.0,85550.0,84500.0,85000.0,430473.0,Kia
2025-04-18,85300.0,87600.0,84600.0,87300.0,569432.0,Kia
